,ecephys_unit_id,c50_dg,area_rf,fano_dg,fano_dm,fano_fl,fano_rf,f1_f0_dg,g_dsi_dg,g_osi_dg,width_rf,height_rf,azimuth_rf,mod_idx_dg,p_value_rf,pref_tf_dg,run_mod_dg,run_mod_dm,run_mod_fl,run_mod_rf,pref_dir_dm,pref_ori_dg,run_pval_dg,run_pval_dm,run_pval_fl,run_pval_rf,elevation_rf,on_screen_rf,pref_speed_dm,firing_rate_dg,firing_rate_dm,firing_rate_fl,firing_rate_rf,on_off_ratio_fl,time_to_peak_dm,time_to_peak_fl,time_to_peak_rf,pref_tf_multi_dg,sustained_idx_fl,pref_dir_multi_dm,pref_ori_multi_dg,pref_speed_multi_dm,lifetime_sparseness_dg,lifetime_sparseness_dm,lifetime_sparseness_fl,lifetime_sparseness_rf
32046,950946593,0.12451764705882355,900.0,9.011710144927537,2.4037786774628884,1.123227176220807,1.4083333333333334,0.3300755188879323,,,17.031000965937256,20.51130121785401,56.667,1.2514174711934152,0.0,2.0,0.5058782849239282,,,-0.0714285714285715,180.0,135.0,2.101854956360892e-10,,,0.7749477776328434,-11.111000000000004,True,0.01,10.248935089229445,10.461684345365743,6.208135995875454,8.364078798411343,,0.6765000000000001,0.0625,0.0655,False,0.06871932173136992,False,False,False,0.15244075132194748,0.06423284534227522,0.22521167740037276,0.4793222291223127
32049,950946562,0.6593215686274511,1700.0,6.7586838340486395,2.1333333333333337,1.2150724637681158,3.039455782312925,0.8469500570581215,,,29.32737192768891,58.0344861110089,56.471,1.0015475249188188,0.0,2.0,0.627450980392157,,,,180.0,45.0,7.343848252422694e-07,,,,25.294,True,0.02,2.5729311642971497,1.927630436007001,0.9858413384008232,4.3037505615842315,,0.3405,0.0295,0.1065,False,0.046184738955823285,False,False,False,0.4321572065822122,0.24216997978903065,0.11172413793103453,0.2779797745167734
32050,950946545,0.12451764705882355,1600.0,4.281775362318841,0.7544715447154471,1.884102564102564,3.914285714285716,0.6897945494469876,,,48.78602367186101,39.945445505883455,70.625,0.6449919870529249,0.0,2.0,0.3083300434267667,-0.0972222222222222,,0.84375,270.0,0.0,0.025650758083131872,0.7132829196155459,,0.02754544708485357,-8.75,True,0.005,3.078070349685079,1.5461412711846727,1.092418780390101,2.492337586364576,,0.0575,0.2115,0.1345,False,0.052208835341365466,False,False,False,0.07660514268220009,0.09725830277098613,0.13429522752497225,0.3352318526591569
32051,950946531,0.4881843137254903,500.0,3.4695564005069714,2.2190476190476187,1.1281159420289857,1.9333333333333336,0.7740468906027571,,,45.96341416063778,2968.5646292861425,78.0,0.35195129703199984,0.0,2.0,0.5633320654241156,0.27777777777777785,,0.7818181818181819,270.0,0.0,7.37628024320235e-05,0.3246068160163096,,0.15559571440985906,6.0,False,0.02,1.9416461097309377,2.708774916357481,0.9858413384008232,1.1557077941171416,,0.2415,0.0015,0.0085,False,0.09236947791164657,False,False,False,0.19459157549604875,0.1066545506817808,0.11172413793103453,0.35280391365934644
32053,950946684,0.3555529411764707,500.0,3.57,1.8666666666666667,0.9571929824561404,1.2888888888888892,0.4627243933333656,,,16.777367864038442,15.36356672206617,54.0,0.551292350003483,0.0,2.0,0.28619528619528617,-0.04411764705882349,,,0.0,0.0,0.009692678850573346,0.7918418586087365,,,-8.0,True,0.001,3.329806379366852,5.534620581708058,0.8792638964115449,2.246722267690724,,0.2885,0.0235,0.1535,False,0.07630522088353414,False,False,False,0.31708215781754906,0.0368151373428704,0.04488330341113112,0.5277664755409888
32054,950946670,0.3598313725490197,800.0,3.570798963937039,1.4333333333333336,1.1022222222222222,1.7833333333333334,0.35586851935001423,,,18.049829862016406,14.144947453759649,70.0,0.7249733971840501,0.0,2.0,0.32191780821917804,-0.472972972972973,,0.4473684210526317,135.0,0.0,0.00013164470121389718,0.14264244940021542,,0.05323026335883167,-5.0,True,0.02,2.5518142346549704,1.2292428644275009,0.4263097679571127,3.507693769810945,,0.0255,0.0175,0.0945,False,0.032128514056224904,False,False,False,0.5648786834260197,0.16262740762946856,0.030769230769230663,0.680651944715778
32055,950946654,0.7320549019607845,1400.0,18.232393836903423,7.307526881720432,4.8113821138211375,1.9833981841763944,0.3782234511340198,,,154.41341422296568,46.715379356701355,62.143,0.9767705178112676,0.0,2.0,0.5953051236519554,0.3649508386350491,,0.3126022913256956,135.0,0.0,3.637287306039802e-14,0.11210193312434648,,0.0008607111252642301,-16.429000000000002,False,0.005,28.09940914096877,35.83374149783485,21.1289778743744,29.902568551583084,,0.3935,0.0545,0.1085,False,0.2724230254350736,False,False,False,0.00601365730827906,0.016390320336665685,0.002671155648017232,0.1294986238941578
32061,950946780,0.16730196078431375,1400.0,2.4661453563461317,2.475502008032129,1.539393939393939,1.5666666666666669,0.27505797114342034,,,35.18271822797408,25.92564420017475,55.0,0.7323249001842517,0.0,2.0,0.12833739979086786,,,-0.5243902439024389,45.0,90.0,0.04212068445063689,,,0.4548395553400503,-17.142999999999994,True,0.01,10.914674081632901,8.271653954719046,2.9308796547051497,3.0910249256320896,,0.8514999999999999,0.0915,0.14350000000000002,False,0.07362784471218208,False,False,False,0.04282576077920704,0.04256090760431337,0.0,0.3195395870473622
32080,950947009,0.11168235294117647,400.0,6.392034632034631,6.727044025157232,1.5968627450980393,1.1333333333333333,0.917763905127583,,,13.316924119525249,14.183059045392367,60.0,6.225468602467692,0.0,2.0,-0.4796111261139617,,,,315.0,45.0,0.0005626237485523209,,,,-27.5,True,0.01,1.5576514154481451,5.425623677473109,0.7726864544222668,5.230290491403004,,0.3545,0.0005,0.2365,False,0.06827309236947791,False,False,False,0.26030074506980405,0.15413580019112294,0.05773672055427247,0.7033078688108615
32389,950953419,0.5181333333333334,300.0,1.9151554828150572,4.751515151515153,2.4466666666666685,7.466666666666669,0.24813026866420554,,,61.60509724301431,58.002215994921045,53.33300000000001,4.637713070960127,0.23399999999999999,2.0,0.33303547493521585,-0.3499999999999999,,,135.0,90.0,1.6613274128096701e-06,0.3811967226876172,,,46.667,True,0.001,1.9483146138284684,1.5400858876160644,0.10657744198927817,0.15241307721279193,,0.0055,0.1615,0.0035,False,0.016064257028112452,False,False,False,0.7725378374062685,0.39248095221375656,1.0,0.8069992857871645
32390,950953397,0.3769450980392158,500.0,6.259523809523809,4.4974358974358974,1.0869119286510591,4.4,1.347913357859596,,,544.0820258299382,1085.583457861685,38.0,1.2102197869977869,0.627,2.0,0.4945533769063181,,,,135.0,90.0,0.042422146333993806,,,,46.0,False,0.02,1.2914669602217228,0.9506952202715157,7.993308149195863,0.2905716939668335,,0.006500000000000001,0.0955,0.0325,False,0.10916392844103688,False,False,False,0.24491182556595326,0.12657412240636826,0.9933111116082414,0.7285520315823346
32392,950955240,0.10312549019607843,600.0,1.4699369164774163,2.4401179941002944,0.5916890881913305,3.51372549019608,0.4149953626515709,,,827.0811483087697,6039.4013818262765,86.667,4.5402429884054945,0.254,2.0,0.2419047619047619,-0.29901960784313725,,,270.0,135.0,2.349007448392114e-05,0.5105651895638675,,,11.667000000000002,False,0.02,3.6682329623165204,2.9752117933762503,8.81928332461277,1.756588127301386,,0.0885,0.08650000000000001,0.0055,False,0.081416575392479,False,False,False,0.21154824030274114,0.1594232324918462,0.21541543824214493,0.2529652667774214
32393,950953451,,200.0,5.687451596023022,6.168115942028987,1.8769892473118281,8.502564102564103,0.33308468263239754,,,28.52978781591299,296.30909651982535,10.0,4.158024973125865,0.0,2.0,0.5338725985844287,0.6296296296296297,,,270.0,135.0,1.3965741204440042e-15,0.0930628367499831,,,5.0,False,0.005,4.5168001087272645,7.169574145232319,1.2789293038713379,0.9276364267771364,,0.5005,0.2445,0.0805,False,0.030120481927710843,False,False,False,0.3903912689340587,0.15743957913166814,0.15680000000000005,0.5801780840094017
32394,950953435,1.0572156862745101,400.0,5.243537414965987,2.450608272506083,2.7605555555555554,7.704761904761903,0.54001250530362,,,61.50091008763377,3608.0332116169457,12.5,0.4577895253506545,0.8320000000000001,2.0,0.2785177433165255,,,0.8913043478260869,135.0,90.0,0.056442659673972724,,,0.20378242529023025,0.0,False,0.005,4.3411961674922965,6.52366656458076,4.422963842555045,1.75329863642629,,0.8935,0.2165,0.1195,False,0.144578313253012,False,False,False,0.2448993922808229,0.03998948559108435,0.7014137606032045,0.3697705749396477
32395,950955121,0.03467058823529412,300.0,10.720190816935002,1.5412429378531072,0.941754385964912,2.748717948717947,0.928887583312088,,,803.9789811975043,199.91478108992283,86.667,0.20688438559879327,0.0,2.0,0.8885943987984805,,,0.4871794871794872,180.0,135.0,1.455271448120016e-10,,,0.35773732981625483,46.667,False,0.02,3.0347250730511317,2.2102150025420584,2.717724770726593,1.2160151268272392,,0.4005,0.0285,0.0325,False,0.1144578313253012,False,False,False,0.16234377953916493,0.12022538841206935,0.02730375426621157,0.2727819806405344
32402,950953505,,400.0,10.168333333333328,4.4952380952380935,2.661666666666667,0.6833333333333333,1.3620350254144802,,,45.300358526201954,1019.0065970123607,15.0,0.405393544697148,0.0,2.0,0.8682352941176471,0.8173076923076923,,,315.0,90.0,0.005498018552846087,0.15714490771805392,,,-15.0,False,0.001,0.6312850545662122,0.6923321880108914,0.7726864544222668,0.5921083575173212,,0.0015,0.0845,0.0035,False,0.030120481927710843,False,False,False,0.2694047551125203,0.34133983861887784,0.021176470588235352,0.5997836818459148
32404,950953590,0.31276862745098044,500.0,4.999798590130917,1.9873767258382635,1.5604143814747105,0.9579961464354528,0.20629258367531075,,,78.18241114825409,652.6614173907967,14.0,3.820128659566286,0.0,2.0,0.2903514508966989,,,,180.0,90.0,5.540279190556676e-05,,,,-12.0,False,0.02,21.48203024151943,16.66441558081026,26.910804102292737,18.09877879477945,,0.14350000000000002,0.052500000000000005,0.0835,False,0.1563396442914515,False,False,False,0.04222495107680097,0.01450026086441826,0.013738906261561157,0.11717781956912965
32407,950953683,0.017556862745098042,600.0,8.380710312366281,4.303401360544217,1.7066666666666668,2.958974358974359,0.4565707009359698,,,5178.0824023309115,92.89347431683538,41.667,0.17116815787539466,0.601,2.0,0.3356401384083045,0.4983277591973244,,0.8787878787878789,180.0,135.0,0.008854892122072463,0.6217409540487014,,0.023693217952736267,46.667,False,0.02,7.662666916737236,4.543556137645822,1.2789293038713379,1.9627295554740831,,0.2315,0.2345,0.0795,False,0.04819277108433735,False,False,False,0.27880908517334674,0.048084117227034213,0.003466204506065829,0.26971451204462465
32408,950953663,0.1544666666666667,600.0,5.650419060752318,2.7312169312169314,1.645382262996942,1.6888888888888889,0.15852867987107438,,,85.17186094419175,643.282265303731,13.333,1.9223716274621276,0.0,2.0,0.27986539540100946,0.36798336798336795,,,270.0,135.0,3.06678790530096e-12,0.2371088333076132,,,-15.0,False,0.001,32.92796181625558,19.50842739686666,17.079035078781832,7.0110015517884285,,0.1365,0.0785,0.1195,False,0.17349397590361446,False,False,False,0.09455773493857883,0.02244346152556858,0.2298844137324929,0.16885089340651513
32413,950953791,0.026113725490196082,700.0,2.9707097933513027,2.6383838383838394,1.178333333333333,0.8761904761904762,0.3827599134766518,,,749.8025629048003,42.17092540929183,42.857,7.912613340724436,0.0,2.0,0.3032225954958317,,,0.275,135.0,45.0,2.415380008088305e-07,,,0.3736795282844498,-21.429,False,0.01,7.4170436824782,9.438324522270927,3.8367879116140142,4.316908525084616,,0.1685,0.0645,0.0905,False,0.0642570281124498,False,False,False,0.1050398118032196,0.025034790740140717,0.21518333620244445,0.19921776698001611
32417,950953729,0.017556862745098042,400.0,33.78064516129032,15.621857923497274,1.7862365591397849,6.997849462365591,0.946873235101889,,,635.900868284076,88.17395337168901,65.0,3.1109745461352984,0.142,2.0,0.9291137923861036,0.9387755102040816,,0.9540229885057472,315.0,45.0,3.708285092599322e-06,0.19010913111885344,,0.08334529058181245,50.0,False,0.001,3.9199689919982927,1.4775135907404444,1.891749595309688,1.199567672451758,,0.5465,0.0925,0.2455,False,0.08299866131191433,False,False,False,0.2283717355983629,0.3386416280608868,0.7156687898089171,0.5957421978966907
32418,950953815,0.41545098039215694,800.0,2.2310770017907395,1.8904761904761895,2.0333333333333337,1.5500000000000005,0.2335298058770587,,,2598.1007769973176,142.15913628609962,57.5,4.54440936643186,0.0,2.0,0.1893657767263715,,,0.618421052631579,270.0,0.0,0.0018827256379271952,,,0.10360325462562554,-27.5,False,0.005,12.0166443837498,12.314631717359907,5.675248785929062,6.884904401576407,,0.0385,0.0055,0.1485,False,0.1606425702811245,False,False,False,0.05450591408196269,0.030400941914822368,0.03162827020695036,0.08677232224689807
32419,950953803,0.026113725490196082,1000.0,2.26802132329884,3.1782945736434116,1.2168861024033435,4.574358974358973,0.21027612368523968,,,126.28388642351645,90.861183668213,76.0,0.5701236689554344,0.0,2.0,0.15944491645426215,0.5297532656023222,,0.6097560975609756,90.0,0.0,0.002874909745254227,6.52667966680698e-07,,0.12683007752613226,7.0,True,0.001,14.324502510170117,10.64132739123446,13.242247167167811,5.156825195192521,,0.0965,0.07250000000000001,0.1525,False,0.10609103078982596,False,False,False,0.10425581593520317,0.02423793990590295,0.14898272696616588,0.18711239667943932
32421,950953901,0.009000000000000001,100.0,4.630333333333334,3.100469483568076,1.6431372549019607,1.1474747474747475,0.2645913919304973,,,2358.9844867125125,5077.431306452533,10.0,0.2951851561361461,0.0,2.0,0.36698890082348734,0.2681912681912682,,,315.0,135.0,3.5141041051118e-09,0.2325892073853671,,,-30.0,False,0.001,12.246152066439805,8.186878584758528,10.417944954451944,5.504414730994355,,0.5675000000000001,0.2285,0.1805,False,0.19391853126792885,False,False,False,0.02318797701947276,0.03608164728974775,0.7066014669926651,0.21400609290456665
32422,950953890,0.5951450980392158,200.0,6.976954998652654,2.449122807017544,1.6620064724919092,1.6980392156862745,0.2970341109707075,,,494.8195109955553,1122.774690583128,10.0,0.6741527780616837,0.0,2.0,0.43796570076877583,-0.08999999999999997,,0.4944444444444445,270.0,90.0,2.314063772763461e-07,0.8357538823445991,,1.8941493464328353e-05,-15.0,False,0.005,12.284495965000605,12.972650065148684,14.787620076012347,11.392603397416606,,0.6245,0.0775,0.2095,False,0.2048192771084337,False,False,False,0.020032653259513644,0.04371425811806919,0.3804609002434369,0.1302888634419281
32423,950953874,0.1544666666666667,200.0,2.7334924078091105,1.643410852713178,1.0666666666666669,2.569230769230769,0.19536255685640275,,,-7.8049711111763544,-101.73027101866572,10.0,3.555451286516945,0.0,2.0,0.17025021570319254,-0.4419191919191919,,,270.0,90.0,0.004641225387031714,0.532933373463636,,,-15.0,False,0.01,12.60680699638124,8.653143119541374,0.8526195359142253,1.8092199813029255,,0.1115,0.1015,0.2185,False,0.046184738955823285,False,False,False,0.2859181373030917,0.05077832246147327,0.4807121661721068,0.6757034347680695
32426,950953831,0.12879607843137258,100.0,5.868672237697308,6.957333333333333,1.3631372549019607,2.9948717948717944,0.3443157425538788,,,64.65095882332092,7278.678478768344,10.0,0.7797387056678801,0.0,2.0,0.29466357308584684,,,-0.15217391304347822,135.0,0.0,0.00029574690153676765,,,0.7234123125214484,10.0,False,0.005,10.348962650692405,12.264170187621506,6.394646519356692,5.059236965897999,,0.6735,0.2325,0.1045,False,0.13253012048192772,False,False,False,0.05049660849376002,0.02918581886278517,0.03934917285043227,0.14258310840539273
32431,950954024,0.5994235294117648,400.0,7.246666666666667,1.7535353535353535,2.3823423423423424,0.910144927536232,0.7671827489951432,,,40.92947002936491,243.34403486427303,12.5,0.7407000966693051,0.0,2.0,-0.1965558194774346,,,-0.2207792207792208,270.0,0.0,0.403378714650369,,,0.4629762905766631,-20.0,False,0.001,2.187825052664769,4.571814594299326,10.551166756938539,4.985771669687517,,0.1265,0.2425,0.0755,False,0.10993975903614456,False,False,False,0.06349492858577603,0.05318495866760205,0.028959276018099445,0.3963888030071104
32434,950953977,0.16302352941176473,3400.0,2.1609054895302777,1.2266666666666666,0.490958904109589,0.6745098039215687,0.3810185734675396,,,77.43481795105458,214.1143208051807,67.35300000000001,0.07516981507444657,0.0,2.0,0.09843505477308298,,,0.035714285714285775,270.0,90.0,0.2953479820166832,,,0.9199964540390412,14.117999999999995,False,0.005,5.849945219558553,12.066360991046965,8.526195359142253,4.864060507308957,,0.1035,0.2335,0.0695,False,0.17269076305220882,False,False,False,0.08760309528836517,0.031456692772400256,0.2465753424657535,0.09106128412468847
32435,950953967,0.17158039215686274,600.0,1.3665868134239776,1.140453074433657,1.0035595776772248,0.5377289377289378,0.20163637037308016,,,114.54179242294744,666.7148794511872,13.333,0.031659514412032824,0.0,2.0,0.06357678535234106,,,-0.08108108108108107,180.0,90.0,0.1771335734572804,,,0.6600327428299475,-15.0,False,0.005,11.854377450709894,11.000613482971888,9.698547221024313,10.862995366526112,,0.1025,0.2375,0.0895,False,0.1250717154331612,False,False,False,0.06538634387958961,0.013503502672096358,0.09215528164957963,0.09370828190348912
32436,950953955,0.4710705882352942,1000.0,0.6139277421751649,0.18211382113821145,2.1139038304808477,1.3585585585585582,0.1591531092345526,,,170.56228124472466,827.2934094079035,19.0,0.5998032951922472,0.0,2.0,0.08287982870907314,,,,135.0,0.0,0.0040585910749622095,,,,-18.0,False,0.005,22.046074546435538,18.4487352723602,20.38293578044945,26.039609767261748,,0.3335,0.0605,0.0905,False,0.23407917383820995,False,False,False,0.002961402013165605,0.0069750831979069105,0.009553869334086196,0.046191292043409785
32437,950953942,0.4026156862745099,900.0,10.135143873262203,5.199999999999998,1.2323163841807911,0.9634992458521872,0.17693502365147615,,,411.7279485091286,737.4729804357353,17.778,1.1403232255418632,0.0,2.0,0.2844450097207333,0.536144578313253,,,0.0,0.0,0.0002033872602838491,0.1351697052485901,,,-18.889,False,0.005,26.65790083855261,11.826164109492163,34.504446844028806,32.29402841777805,,0.0195,0.0635,0.1075,False,0.2339357429718875,False,False,False,0.021633258385731432,0.020292434213316397,0.017881351224533937,0.04831400807566172
32439,950954162,0.18441568627450985,200.0,5.484778841769266,2.952961082910322,1.6824806201550384,0.7144278606965173,0.49856064494593894,,,-9.678034658476117,-77.97045899740665,10.0,6.294005335578746,0.0,2.0,-0.06507682945382635,,,,270.0,45.0,0.6527856412182393,,,,-25.0,False,0.005,5.773257422436952,8.301930872562087,1.9450383163043268,4.5658133346335665,,0.6575,0.2465,0.0825,False,0.0575635876840696,False,False,False,0.04432026061698429,0.08331177837588724,0.061476900691160415,0.6639152729702666
